CategoryID,AttributeID,description,display_name,free_text,variant
4000307,2,Color,Color,Yes,No
4000308,2,Color,Color,Yes,No
4000309,2,Color,Color,Yes,No
4000310,2,Color,Color,Yes,No
4000311,2,Color,Color,Yes,No
4000312,2,Color,Color,Yes,No
4000313,2,Color,Color,Yes,No
4000314,2,Color,Color,Yes,No
4000315,2,Color,Color,Yes,No
4000316,2,Color,Color,Yes,No
4000317,2,Color,Color,Yes,No
4000318,2,Color,Color,Yes,No
4000319,2,Color,Color,Yes,No
4000320,2,Color,Color,Yes,No
4000321,2,Color,Color,Yes,No
4000322,2,Color,Color,Yes,No
4000323,2,Color,Color,Yes,No
4000324,2,Color,Color,Yes,No
4000325,2,Color,Color,Yes,No
4000326,2,Color,Color,Yes,No
4000327,2,Color,Color,Yes,No
4000328,2,Color,Color,Yes,No
4000329,2,Color,Color,Yes,No
4000330,2,Color,Color,Yes,No
4000331,2,Color,Color,Yes,No
4000332,2,Color,Color,Yes,No
4000333,2,Color,Color,Yes,No
4000334,2,Color,Color,Yes,No
4000335,2,Color,Color,Yes,No
4000336,2,Color,Color,Yes,No
4000337,2,Color,Color,Yes,No
4000338,2,Color,Color,Yes,No
4000339,2,Color,Color,Yes,No
4000340,2,Color,Color,Yes,No
4000341,2,Color,Color,Yes,No
4000342,2,Color,Color,Yes,No
4000343,2,Color,Color,Yes,No
4000344,2,Color,Color,Yes,No
4000345,2,Color,Color,Yes,No
4000346,2,Color,Color,Yes,No
4000347,2,Color,Color,Yes,No
4000348,2,Color,Color,Yes,No
4000349,2,Color,Color,Yes,No
4000350,2,Color,Color,Yes,No
4000351,2,Color,Color,Yes,No
4000352,2,Color,Color,Yes,No
4000353,2,Color,Color,Yes,No
4000354,2,Color,Color,Yes,No
4000355,2,Color,Color,Yes,No
4000356,2,Color,Color,Yes,No
4000357,2,Color,Color,Yes,No
4000358,2,Color,Color,Yes,No
4000359,2,Color,Color,Yes,No
4000360,2,Color,Color,Yes,No
4000361,2,Color,Color,Yes,No
4000362,2,Color,Color,Yes,No
4000363,2,Color,Color,Yes,No
4000364,2,Color,Color,Yes,No
4000365,2,Color,Color,Yes,No
4000366,2,Color,Color,Yes,No
4000367,2,Color,Color,Yes,No
4000368,2,Color,Color,Yes,No
4000369,2,Color,Color,Yes,No
4000370,2,Color,Color,Yes,No
4000371,2,Color,Color,Yes,No
4000372,2,Color,Color,Yes,No
4000373,2,Color,Color,Yes,No
4000374,2,Color,Color,Yes,No
4000375,2,Color,Color,Yes,No
4000376,2,Color,Color,Yes,No
4000377,2,Color,Color,Yes,No
4000378,2,Color,Color,Yes,No
4000379,2,Color,Color,Yes,No
4000380,2,Color,Color,Yes,No
4000381,2,Color,Color,Yes,No
4000382,2,Color,Color,Yes,No
4000383,2,Color,Color,Yes,No
4000384,2,Color,Color,Yes,No
4000385,2,Color,Color,Yes,No
4000386,2,Color,Color,Yes,No
4000387,2,Color,Color,Yes,No
4000388,2,Color,Color,Yes,No
4000389,2,Color,Color,Yes,No
4000390,2,Color,Color,Yes,No
4000391,2,Color,Color,Yes,No
4000392,2,Color,Color,Yes,No
4000393,2,Color,Color,Yes,No
4000394,2,Color,Color,Yes,No
4000395,2,Color,Color,Yes,No
4000396,2,Color,Color,Yes,No
4000397,2,Color,Color,Yes,No
4000398,2,Color,Color,Yes,No
4000399,2,Color,Color,Yes,No
4000400,2,Color,Color,Yes,No
4000401,2,Color,Color,Yes,No
4000402,2,Color,Color,Yes,No
4000403,2,Color,Color,Yes,No
4000404,2,Color,Color,Yes,No
4000405,2,Color,Color,Yes,No
4000406,2,Color,Color,Yes,No
4000407,2,Color,Color,Yes,No
4000408,2,Color,Color,Yes,No
4000409,2,Color,Color,Yes,No
4000410,2,Color,Color,Yes,No
4000411,2,Color,Color,Yes,No
4000412,2,Color,Color,Yes,No
4000413,2,Color,Color,Yes,No
4000414,2,Color,Color,Yes,No
4000415,2,Color,Color,Yes,No
4000416,2,Color,Color,Yes,No
4000417,2,Color,Color,Yes,No
4000418,2,Color,Color,Yes,No
4000419,2,Color,Color,Yes,No
4000420,2,Color,Color,Yes,No
4000421,2,Color,Color,Yes,No
4000422,2,Color,Color,Yes,No
4000423,2,Color,Color,Yes,No
4000424,2,Color,Color,Yes,No
4000425,2,Color,Color,Yes,No
4000426,2,Color,Color,Yes,No
4000427,2,Color,Color,Yes,No
4000428,2,Color,Color,Yes,No
4000429,2,Color,Color,Yes,No
4000430,2,Color,Color,Yes,No
4000431,2,Color,Color,Yes,No
4000432,2,Color,Color,Yes,No
4000433,2,Color,Color,Yes,No
4000434,2,Color,Color,Yes,No
4000435,2,Color,Color,Yes,No
4000436,2,Color,Color,Yes,No
4000437,2,Color,Color,Yes,No
4000438,2,Color,Color,Yes,No
4000439,2,Color,Color,Yes,No
4000440,2,Color,Color,Yes,No
4000441,2,Color,Color,Yes,No
4000442,2,Color,Color,Yes,No
4000443,2,Color,Color,Yes,No
4000444,2,Color,Color,Yes,No
4000445,2,Color,Color,Yes,No
4000446,2,Color,Color,Yes,No
4000447,2,Color,Color,Yes,No
4000448,2,Color,Color,Yes,No
4000449,2,Color,Color,Yes,No
4000450,2,Color,Color,Yes,No
4000451,2,Color,Color,Yes,No
4000452,2,Color,Color,Yes,No
4000453,2,Color,Color,Yes,No
4000454,2,Color,Color,Yes,No
4000455,2,Color,Color,Yes,No
4000456,2,Color,Color,Yes,No
4000457,2,Color,Color,Yes,No
4000458,2,Color,Color,Yes,No
4000459,2,Color,Color,Yes,No
4000460,2,Color,Color,Yes,No
4000461,2,Color,Color,Yes,No
4000462,2,Color,Color,Yes,No
4000463,2,Color,Color,Yes,No
4000464,2,Color,Color,Yes,No
4000465,2,Color,Color,Yes,No
4000466,2,Color,Color,Yes,No
4000467,2,Color,Color,Yes,No
4000468,2,Color,Color,Yes,No
4000469,2,Color,Color,Yes,No
4000470,2,Color,Color,Yes,No
4000471,2,Color,Color,Yes,No
4000472,2,Color,Color,Yes,No
4000473,2,Color,Color,Yes,No
4000474,2,Color,Color,Yes,No
4000475,2,Color,Color,Yes,No
4000476,2,Color,Color,Yes,No
4000477,2,Color,Color,Yes,No
4000478,2,Color,Color,Yes,No
4000479,2,Color,Color,Yes,No
4000480,2,Color,Color,Yes,No
4000481,2,Color,Color,Yes,No
4000482,2,Color,Color,Yes,No
4000483,2,Color,Color,Yes,No
4000484,2,Color,Color,Yes,No
4000485,2,Color,Color,Yes,No
4000486,2,Color,Color,Yes,No
4000487,2,Color,Color,Yes,No
4000488,2,Color,Color,Yes,No
4000489,2,Color,Color,Yes,No
4000490,2,Color,Color,Yes,No
4000491,2,Color,Color,Yes,No
4000492,2,Color,Color,Yes,No
4000493,2,Color,Color,Yes,No
4000494,2,Color,Color,Yes,No
4000495,2,Color,Color,Yes,No
4000496,2,Color,Color,Yes,No
4000497,2,Color,Color,Yes,No
4000498,2,Color,Color,Yes,No
4000499,2,Color,Color,Yes,No
4000500,2,Color,Color,Yes,No
4000501,2,Color,Color,Yes,No
4000502,2,Color,Color,Yes,No
4000503,2,Color,Color,Yes,No
4000504,2,Color,Color,Yes,No
4000505,2,Color,Color,Yes,No
4000506,2,Color,Color,Yes,No
4000507,2,Color,Color,Yes,No
4000508,2,Color,Color,Yes,No
4000509,2,Color,Color,Yes,No
4000510,2,Color,Color,Yes,No
4000511,2,Color,Color,Yes,No
4000512,2,Color,Color,Yes,No
4000513,2,Color,Color,Yes,No
4000514,2,Color,Color,Yes,No
4000515,2,Color,Color,Yes,No
4000516,2,Color,Color,Yes,No
4000517,2,Color,Color,Yes,No
4000518,2,Color,Color,Yes,No
4000519,2,Color,Color,Yes,No
4000520,2,Color,Color,Yes,No
4000521,2,Color,Color,Yes,No
4000522,2,Color,Color,Yes,No
4000523,2,Color,Color,Yes,No
4000524,2,Color,Color,Yes,No
4000525,2,Color,Color,Yes,No
4000526,2,Color,Color,Yes,No
4000527,2,Color,Color,Yes,No
4000528,2,Color,Color,Yes,No
4000529,2,Color,Color,Yes,No
4000530,2,Color,Color,Yes,No
4000531,2,Color,Color,Yes,No
4000532,2,Color,Color,Yes,No
4000533,2,Color,Color,Yes,No
4000534,2,Color,Color,Yes,No
4000535,2,Color,Color,Yes,No
4000536,2,Color,Color,Yes,No
4000537,2,Color,Color,Yes,No
4000538,2,Color,Color,Yes,No
4000539,2,Color,Color,Yes,No
4000540,2,Color,Color,Yes,No
4000541,2,Color,Color,Yes,No
4000542,2,Color,Color,Yes,No
4000543,2,Color,Color,Yes,No
4000544,2,Color,Color,Yes,No
4000545,2,Color,Color,Yes,No
4000546,2,Color,Color,Yes,No
4000547,2,Color,Color,Yes,No
4000548,2,Color,Color,Yes,No
4000549,2,Color,Color,Yes,No
4000550,2,Color,Color,Yes,No
4000551,2,Color,Color,Yes,No
4000552,2,Color,Color,Yes,No
4000553,2,Color,Color,Yes,No
4000554,2,Color,Color,Yes,No
4000555,2,Color,Color,Yes,No
4000556,2,Color,Color,Yes,No
4000557,2,Color,Color,Yes,No
4000558,2,Color,Color,Yes,No
4000559,2,Color,Color,Yes,No
4000560,2,Color,Color,Yes,No
4000561,2,Color,Color,Yes,No
4000562,2,Color,Color,Yes,No
4000563,2,Color,Color,Yes,No
4000564,2,Color,Color,Yes,No
4000565,2,Color,Color,Yes,No
4000566,2,Color,Color,Yes,No
4000567,2,Color,Color,Yes,No
4000568,2,Color,Color,Yes,No
4000569,2,Color,Color,Yes,No
4000570,2,Color,Color,Yes,No
4000571,2,Color,Color,Yes,No
4000572,2,Color,Color,Yes,No
4000573,2,Color,Color,Yes,No
4000574,2,Color,Color,Yes,No
4000575,2,Color,Color,Yes,No
4000576,2,Color,Color,Yes,No
4000577,2,Color,Color,Yes,No
4000578,2,Color,Color,Yes,No
4000579,2,Color,Color,Yes,No
4000580,2,Color,Color,Yes,No
4000581,2,Color,Color,Yes,No
4000582,2,Color,Color,Yes,No
4000583,2,Color,Color,Yes,No
4000584,2,Color,Color,Yes,No
4000585,2,Color,Color,Yes,No
4000586,2,Color,Color,Yes,No
4000587,2,Color,Color,Yes,No
4000588,2,Color,Color,Yes,No
4000589,2,Color,Color,Yes,No
4000590,2,Color,Color,Yes,No
4000591,2,Color,Color,Yes,No
4000592,2,Color,Color,Yes,No
4000593,2,Color,Color,Yes,No
4000594,2,Color,Color,Yes,No
4000595,2,Color,Color,Yes,No
4000596,2,Color,Color,Yes,No
4000597,2,Color,Color,Yes,No
4000598,2,Color,Color,Yes,No
4000599,2,Color,Color,Yes,No
4000600,2,Color,Color,Yes,No
4000601,2,Color,Color,Yes,No
4000602,2,Color,Color,Yes,No
4000603,2,Color,Color,Yes,No
4000604,2,Color,Color,Yes,No
4000605,2,Color,Color,Yes,No
4000606,2,Color,Color,Yes,No
4000607,2,Color,Color,Yes,No
4000608,2,Color,Color,Yes,No
4000609,2,Color,Color,Yes,No
4000610,2,Color,Color,Yes,No
4000611,2,Color,Color,Yes,No
4000612,2,Color,Color,Yes,No
4000613,2,Color,Color,Yes,No
4000614,2,Color,Color,Yes,No
4000615,2,Color,Color,Yes,No
4000616,2,Color,Color,Yes,No
4000617,2,Color,Color,Yes,No
4000618,2,Color,Color,Yes,No
4000619,2,Color,Color,Yes,No
4000620,2,Color,Color,Yes,No
4000621,2,Color,Color,Yes,No
4000622,2,Color,Color,Yes,No
4000623,2,Color,Color,Yes,No
4000624,2,Color,Color,Yes,No
4000625,2,Color,Color,Yes,No
4000626,2,Color,Color,Yes,No
4000627,2,Color,Color,Yes,No
4000628,2,Color,Color,Yes,No
4000629,2,Color,Color,Yes,No
4000630,2,Color,Color,Yes,No
4000631,2,Color,Color,Yes,No
4000632,2,Color,Color,Yes,No
4000633,2,Color,Color,Yes,No
4000634,2,Color,Color,Yes,No
4000635,2,Color,Color,Yes,No
4000636,2,Color,Color,Yes,No
4000637,2,Color,Color,Yes,No
4000638,2,Color,Color,Yes,No
4000639,2,Color,Color,Yes,No
4000640,2,Color,Color,Yes,No
4000641,2,Color,Color,Yes,No
4000642,2,Color,Color,Yes,No
4000643,2,Color,Color,Yes,No
4000644,2,Color,Color,Yes,No
4000645,2,Color,Color,Yes,No
4000646,2,Color,Color,Yes,No
4000647,2,Color,Color,Yes,No
4000648,2,Color,Color,Yes,No
4000649,2,Color,Color,Yes,No
4000650,2,Color,Color,Yes,No
4000651,2,Color,Color,Yes,No
4000652,2,Color,Color,Yes,No
4000653,2,Color,Color,Yes,No
4000654,2,Color,Color,Yes,No
4000655,2,Color,Color,Yes,No
4000656,2,Color,Color,Yes,No
4000657,2,Color,Color,Yes,No
4000658,2,Color,Color,Yes,No
4000659,2,Color,Color,Yes,No
4000660,2,Color,Color,Yes,No
4000661,2,Color,Color,Yes,No
4000662,2,Color,Color,Yes,No
4000663,2,Color,Color,Yes,No
4000664,2,Color,Color,Yes,No
4000665,2,Color,Color,Yes,No
4000666,2,Color,Color,Yes,No
4000667,2,Color,Color,Yes,No
4000668,2,Color,Color,Yes,No
4000669,2,Color,Color,Yes,No
4000670,2,Color,Color,Yes,No
4000671,2,Color,Color,Yes,No
4000672,2,Color,Color,Yes,No
4000673,2,Color,Color,Yes,No
4000674,2,Color,Color,Yes,No
4000675,2,Color,Color,Yes,No
4000676,2,Color,Color,Yes,No
4000677,2,Color,Color,Yes,No
4000678,2,Color,Color,Yes,No
4000679,2,Color,Color,Yes,No
4000680,2,Color,Color,Yes,No
4000681,2,Color,Color,Yes,No
4000682,2,Color,Color,Yes,No
4000683,2,Color,Color,Yes,No
4000684,2,Color,Color,Yes,No
4000685,2,Color,Color,Yes,No
4000686,2,Color,Color,Yes,No
4000687,2,Color,Color,Yes,No
4000688,2,Color,Color,Yes,No
4000689,2,Color,Color,Yes,No
4000690,2,Color,Color,Yes,No
4000691,2,Color,Color,Yes,No
4000692,2,Color,Color,Yes,No
4000693,2,Color,Color,Yes,No
4000694,2,Color,Color,Yes,No
4000695,2,Color,Color,Yes,No
4000696,2,Color,Color,Yes,No
4000697,2,Color,Color,Yes,No
4000698,2,Color,Color,Yes,No
4000699,2,Color,Color,Yes,No
4000700,2,Color,Color,Yes,No
4000701,2,Color,Color,Yes,No
4000702,2,Color,Color,Yes,No
4000703,2,Color,Color,Yes,No
4000704,2,Color,Color,Yes,No
4000705,2,Color,Color,Yes,No
4000706,2,Color,Color,Yes,No
4000707,2,Color,Color,Yes,No
4000708,2,Color,Color,Yes,No
4000709,2,Color,Color,Yes,No
4000710,2,Color,Color,Yes,No
4000711,2,Color,Color,Yes,No
4000712,2,Color,Color,Yes,No
4000713,2,Color,Color,Yes,No
4000714,2,Color,Color,Yes,No
4000715,2,Color,Color,Yes,No
4000716,2,Color,Color,Yes,No
4000717,2,Color,Color,Yes,No
4000718,2,Color,Color,Yes,No
4000719,2,Color,Color,Yes,No
4000720,2,Color,Color,Yes,No
4000721,2,Color,Color,Yes,No
4000722,2,Color,Color,Yes,No
4000723,2,Color,Color,Yes,No
4000724,2,Color,Color,Yes,No
4000725,2,Color,Color,Yes,No
4000726,2,Color,Color,Yes,No
4000727,2,Color,Color,Yes,No
4000728,2,Color,Color,Yes,No
4000729,2,Color,Color,Yes,No
4000730,2,Color,Color,Yes,No
4000731,2,Color,Color,Yes,No
4000732,2,Color,Color,Yes,No
4000733,2,Color,Color,Yes,No
4000734,2,Color,Color,Yes,No
4000735,2,Color,Color,Yes,No
4000736,2,Color,Color,Yes,No
4000737,2,Color,Color,Yes,No
4000738,2,Color,Color,Yes,No
4000739,2,Color,Color,Yes,No
4000740,2,Color,Color,Yes,No
4000741,2,Color,Color,Yes,No
4000742,2,Color,Color,Yes,No
4000743,2,Color,Color,Yes,No
4000744,2,Color,Color,Yes,No
4000745,2,Color,Color,Yes,No
4000746,2,Color,Color,Yes,No
4000747,2,Color,Color,Yes,No
4000748,2,Color,Color,Yes,No
4000749,2,Color,Color,Yes,No
4000750,2,Color,Color,Yes,No
4000751,2,Color,Color,Yes,No
4000752,2,Color,Color,Yes,No
4000753,2,Color,Color,Yes,No
4000754,2,Color,Color,Yes,No
4000755,2,Color,Color,Yes,No
4000756,2,Color,Color,Yes,No
4000757,2,Color,Color,Yes,No
4000758,2,Color,Color,Yes,No
4000759,2,Color,Color,Yes,No
4000760,2,Color,Color,Yes,No
4000761,2,Color,Color,Yes,No
4000762,2,Color,Color,Yes,No
4000763,2,Color,Color,Yes,No
4000764,2,Color,Color,Yes,No
5000000,2,Color,Color,Yes,No
5000001,2,Color,Color,Yes,No
5000002,2,Color,Color,Yes,No
5000003,2,Color,Color,Yes,No
5000004,2,Color,Color,Yes,No
5000005,2,Color,Color,Yes,No
5000006,2,Color,Color,Yes,No
5000007,2,Color,Color,Yes,No
5000008,2,Color,Color,Yes,No
5000009,2,Color,Color,Yes,No
5000010,2,Color,Color,Yes,No
5000011,2,Color,Color,Yes,No
5000012,2,Color,Color,Yes,No
5000013,2,Color,Color,Yes,No
5000014,2,Color,Color,Yes,No
5000015,2,Color,Color,Yes,No
5000016,2,Color,Color,Yes,No
5000017,2,Color,Color,Yes,No
5000018,2,Color,Color,Yes,No
5000019,2,Color,Color,Yes,No
5000020,2,Color,Color,Yes,No
5000021,2,Color,Color,Yes,No
5000022,2,Color,Color,Yes,No
5000023,2,Color,Color,Yes,No
5000024,2,Color,Color,Yes,No
5000025,2,Color,Color,Yes,No
5000026,2,Color,Color,Yes,No
5000027,2,Color,Color,Yes,No
5000028,2,Color,Color,Yes,No
5000029,2,Color,Color,Yes,No
5000030,2,Color,Color,Yes,No
5000031,2,Color,Color,Yes,No
5000032,2,Color,Color,Yes,No
5000033,2,Color,Color,Yes,No
5000034,2,Color,Color,Yes,No
5000035,2,Color,Color,Yes,No
5000036,2,Color,Color,Yes,No
5000037,2,Color,Color,Yes,No
5000038,2,Color,Color,Yes,No
5000039,2,Color,Color,Yes,No
5000040,2,Color,Color,Yes,No
5000041,2,Color,Color,Yes,No
5000042,2,Color,Color,Yes,No
5000043,2,Color,Color,Yes,No
5000044,2,Color,Color,Yes,No
5000045,2,Color,Color,Yes,No
5000046,2,Color,Color,Yes,No
5000047,2,Color,Color,Yes,No
5000048,2,Color,Color,Yes,No
5000049,2,Color,Color,Yes,No
5000050,2,Color,Color,Yes,No
5000051,2,Color,Color,Yes,No
5000052,2,Color,Color,Yes,No
5000053,2,Color,Color,Yes,No
5000054,2,Color,Color,Yes,No
5000055,2,Color,Color,Yes,No
5000056,2,Color,Color,Yes,No
5000057,2,Color,Color,Yes,No
5000058,2,Color,Color,Yes,No
5000059,2,Color,Color,Yes,No
5000060,2,Color,Color,Yes,No
5000061,2,Color,Color,Yes,No
5000062,2,Color,Color,Yes,No
5000063,2,Color,Color,Yes,No
5000064,2,Color,Color,Yes,No
5000065,2,Color,Color,Yes,No
5000066,2,Color,Color,Yes,No
5000067,2,Color,Color,Yes,No
5000068,2,Color,Color,Yes,No
5000069,2,Color,Color,Yes,No
5000070,2,Color,Color,Yes,No
5000071,2,Color,Color,Yes,No
5000072,2,Color,Color,Yes,No
5000073,2,Color,Color,Yes,No
5000074,2,Color,Color,Yes,No
5000075,2,Color,Color,Yes,No
5000076,2,Color,Color,Yes,No
5000077,2,Color,Color,Yes,No
5000078,2,Color,Color,Yes,No
5000079,2,Color,Color,Yes,No
5000080,2,Color,Color,Yes,No
5000081,2,Color,Color,Yes,No
5000082,2,Color,Color,Yes,No
5000083,2,Color,Color,Yes,No
5000084,2,Color,Color,Yes,No
5000085,2,Color,Color,Yes,No
5000086,2,Color,Color,Yes,No
5000087,2,Color,Color,Yes,No
5000088,2,Color,Color,Yes,No
5000089,2,Color,Color,Yes,No
5000090,2,Color,Color,Yes,No
5000091,2,Color,Color,Yes,No
5000092,2,Color,Color,Yes,No
5000093,2,Color,Color,Yes,No
5000094,2,Color,Color,Yes,No
5000095,2,Color,Color,Yes,No
5000096,2,Color,Color,Yes,No
5000097,2,Color,Color,Yes,No
5000098,2,Color,Color,Yes,No
5000099,2,Color,Color,Yes,No
5000100,2,Color,Color,Yes,No
5000101,2,Color,Color,Yes,No
5000102,2,Color,Color,Yes,No
5000103,2,Color,Color,Yes,No
5000104,2,Color,Color,Yes,No
5000105,2,Color,Color,Yes,No
5000106,2,Color,Color,Yes,No
5000107,2,Color,Color,Yes,No
5000108,2,Color,Color,Yes,No
5000109,2,Color,Color,Yes,No
5000110,2,Color,Color,Yes,No
5000111,2,Color,Color,Yes,No
5000112,2,Color,Color,Yes,No
5000113,2,Color,Color,Yes,No
5000114,2,Color,Color,Yes,No
5000115,2,Color,Color,Yes,No
5000116,2,Color,Color,Yes,No
5000117,2,Color,Color,Yes,No
5000118,2,Color,Color,Yes,No
5000119,2,Color,Color,Yes,No
5000120,2,Color,Color,Yes,No
5000121,2,Color,Color,Yes,No
5000122,2,Color,Color,Yes,No
5000123,2,Color,Color,Yes,No
5000124,2,Color,Color,Yes,No
5000125,2,Color,Color,Yes,No
5000126,2,Color,Color,Yes,No
5000127,2,Color,Color,Yes,No
5000128,2,Color,Color,Yes,No
5000129,2,Color,Color,Yes,No
5000130,2,Color,Color,Yes,No
5000131,2,Color,Color,Yes,No
5000132,2,Color,Color,Yes,No
5000133,2,Color,Color,Yes,No
5000134,2,Color,Color,Yes,No
5000135,2,Color,Color,Yes,No
5000136,2,Color,Color,Yes,No
5000137,2,Color,Color,Yes,No
5000138,2,Color,Color,Yes,No
5000139,2,Color,Color,Yes,No
5000140,2,Color,Color,Yes,No
5000141,2,Color,Color,Yes,No
5000142,2,Color,Color,Yes,No
5000143,2,Color,Color,Yes,No
5000144,2,Color,Color,Yes,No
5000145,2,Color,Color,Yes,No
5000146,2,Color,Color,Yes,No
5000148,2,Color,Color,Yes,No
5000151,2,Color,Color,Yes,No
5000152,2,Color,Color,Yes,No
5000153,2,Color,Color,Yes,No
5000154,2,Color,Color,Yes,No
5000155,2,Color,Color,Yes,No
5000156,2,Color,Color,Yes,No
5000157,2,Color,Color,Yes,No
5000158,2,Color,Color,Yes,No
5000159,2,Color,Color,Yes,No
5000160,2,Color,Color,Yes,No
5000161,2,Color,Color,Yes,No
5000162,2,Color,Color,Yes,No
5000163,2,Color,Color,Yes,No
5000164,2,Color,Color,Yes,No
5000165,2,Color,Color,Yes,No
5000166,2,Color,Color,Yes,No
5000167,2,Color,Color,Yes,No
5000168,2,Color,Color,Yes,No
5000169,2,Color,Color,Yes,No
5000170,2,Color,Color,Yes,No
5000171,2,Color,Color,Yes,No
5000172,2,Color,Color,Yes,No
5000173,2,Color,Color,Yes,No
5000174,2,Color,Color,Yes,No
5000175,2,Color,Color,Yes,No
5000176,2,Color,Color,Yes,No
5000177,2,Color,Color,Yes,No
5000178,2,Color,Color,Yes,No
5000179,2,Color,Color,Yes,No
5000180,2,Color,Color,Yes,No
5000181,2,Color,Color,Yes,No
5000182,2,Color,Color,Yes,No
5000183,2,Color,Color,Yes,No
5000184,2,Color,Color,Yes,No
5000185,2,Color,Color,Yes,No
5000186,2,Color,Color,Yes,No
5000187,2,Color,Color,Yes,No
5000188,2,Color,Color,Yes,No
5000189,2,Color,Color,Yes,No
6000000,2,Color,Color,Yes,No
6000001,2,Color,Color,Yes,No
6000002,2,Color,Color,Yes,No
6000003,2,Color,Color,Yes,No
6000006,2,Color,Color,Yes,No
6000008,2,Color,Color,Yes,No
6000009,2,Color,Color,Yes,No
6000010,2,Color,Color,Yes,No
6000011,2,Color,Color,Yes,No
6000021,2,Color,Color,Yes,No
6000022,2,Color,Color,Yes,No
6000023,2,Color,Color,Yes,No
6000024,2,Color,Color,Yes,No
6000029,2,Color,Color,Yes,No
6000030,2,Color,Color,Yes,No
6000033,2,Color,Color,Yes,No
6000035,2,Color,Color,Yes,No
6000043,2,Color,Color,Yes,No
6000044,2,Color,Color,Yes,No
6000049,2,Color,Color,Yes,No
6000050,2,Color,Color,Yes,No
6000051,2,Color,Color,Yes,No
6000052,2,Color,Color,Yes,No
6000055,2,Color,Color,Yes,No
6000058,2,Color,Color,Yes,No
6000063,2,Color,Color,Yes,No
6000065,2,Color,Color,Yes,No
6000066,2,Color,Color,Yes,No
6000067,2,Color,Color,Yes,No
6000070,2,Color,Color,Yes,No
